customerid,orders,total_spent,last_purchase
12930.0,2,415.8,2011-09-22 15:18:00
12580.0,1,415.7,2011-04-07 10:24:00
15725.0,1,415.25,2011-11-24 14:51:00
14333.0,1,415.2,2011-10-03 10:38:00
18001.0,2,415.13,2011-11-27 16:02:00
16795.0,1,414.88,2010-12-09 14:08:00
14998.0,2,414.87,2011-06-22 17:30:00
12993.0,4,414.76,2011-11-16 15:49:00
15994.0,1,414.27,2011-10-16 12:28:00
16239.0,2,414.2,2011-10-14 08:29:00
17483.0,3,414.04,2011-10-05 13:10:00
13974.0,1,413.59000000000003,2011-10-21 14:41:00
16834.0,1,413.46,2011-04-26 09:37:00
17134.0,2,413.2,2011-08-25 09:53:00
14620.0,2,412.78000000000003,2011-05-18 11:58:00
15523.0,1,412.01000000000005,2011-09-16 16:29:00
16272.0,1,411.7,2011-08-15 10:54:00
15186.0,2,411.41,2011-11-25 14:58:00
15099.0,1,410.48,2011-09-16 13:13:00
15695.0,2,409.98,2011-03-18 08:32:00
14048.0,1,409.93,2011-02-07 14:53:00
13827.0,3,409.8,2011-10-13 12:38:00
14348.0,1,409.57,2011-03-24 16:23:00
12990.0,3,409.5,2011-11-08 13:01:00
15225.0,1,409.40000000000003,2011-04-19 14:51:00
16243.0,2,409.1,2011-11-06 12:32:00
16018.0,2,408.90000000000003,2011-10-31 14:13:00
15269.0,1,408.8,2011-11-16 09:32:00
17913.0,2,408.65,2011-10-12 10:45:00
16629.0,2,408.63,2011-09-27 10:34:00
16324.0,3,408.59000000000003,2011-08-03 12:58:00
17931.0,2,408.36,2011-07-28 18:33:00
16399.0,2,408.02,2011-11-20 16:12:00
15127.0,1,406.53,2011-10-05 10:30:00
16947.0,1,406.48,2011-04-18 09:38:00
15342.0,1,406.09,2011-08-02 10:19:00
14616.0,3,406.08000000000004,2011-04-11 09:54:00
12970.0,4,405.47,2011-12-02 14:30:00
12922.0,1,405.38,2011-07-01 15:35:00
15012.0,2,405.04,2011-10-17 12:22:00
15938.0,5,404.58,2011-08-19 12:56:00
16319.0,1,404.40000000000003,2011-05-06 11:27:00
16484.0,2,404.3,2011-06-19 12:06:00
12498.0,3,403.70000000000005,2011-11-18 12:53:00
17431.0,1,403.3,2011-01-30 14:36:00
15221.0,1,403.25,2010-12-08 13:08:00
18036.0,3,403.12,2011-11-07 14:40:00
15184.0,2,402.2,2011-11-10 13:41:00
12386.0,2,401.9,2011-01-06 12:37:00
15158.0,1,401.40000000000003,2011-10-25 13:53:00
16500.0,6,400.86,2011-12-05 12:04:00
16198.0,1,400.68100000000004,2011-09-25 14:58:00
12792.0,1,400.53999999999996,2011-03-28 11:36:00
17375.0,3,400.1,2011-05-24 15:45:00
18164.0,1,399.65000000000003,2011-11-02 12:56:00
13255.0,2,399.51,2011-11-30 13:14:00
18154.0,2,399.19,2011-12-06 16:41:00
17052.0,1,399.09,2011-11-11 14:50:00
17830.0,3,398.7,2011-12-08 12:28:00
15522.0,2,397.99,2011-11-07 11:26:00
13352.0,1,397.97999999999996,2011-10-10 13:55:00
12508.0,2,397.88,2011-11-13 15:37:00
15967.0,2,397.68,2011-11-16 15:41:00
15429.0,2,397.35,2011-11-13 12:28:00
17926.0,2,397.29,2011-07-29 14:39:00
12824.0,1,397.12,2011-10-11 12:49:00
13594.0,1,396.97,2011-10-18 10:19:00
17486.0,1,396.87,2011-03-23 14:00:00
15883.0,2,396.48,2011-12-07 17:05:00
18067.0,1,396.33,2011-10-30 15:58:00
16354.0,2,395.8,2011-10-07 14:28:00
17603.0,1,394.72,2011-09-22 14:18:00
14619.0,1,394.44,2011-04-08 07:37:00
16207.0,1,394.38,2011-11-14 13:51:00
15386.0,1,394.14,2011-06-06 13:47:00
15264.0,1,393.74,2011-10-06 13:49:00
15345.0,1,393.54,2011-10-25 11:28:00
17226.0,1,393.49,2011-02-04 11:52:00
14600.0,1,393.33000000000004,2011-02-07 09:48:00
14670.0,2,392.86,2011-03-04 14:13:00
16010.0,3,392.4,2011-04-08 10:14:00
15837.0,1,391.98,2011-10-06 09:01:00
16917.0,1,391.52,2011-03-08 11:55:00
12982.0,1,390.54,2011-04-11 11:51:00
18024.0,2,389.78,2011-07-10 12:40:00
17379.0,1,389.71999999999997,2011-11-28 13:56:00
14752.0,1,389.64,2011-10-27 11:55:00
13873.0,3,389.6,2011-08-12 10:08:00
13345.0,1,389.5,2011-02-25 09:01:00
16250.0,2,389.44,2011-03-23 15:07:00
15847.0,2,389.27,2011-11-01 14:41:00
12690.0,1,389.01,2011-05-18 09:09:00
15592.0,1,388.58,2011-10-24 08:59:00
13899.0,2,388.52,2011-11-23 13:40:00
13856.0,3,388.5,2011-06-24 10:03:00
17438.0,1,388.45000000000005,2011-03-31 10:26:00
14538.0,2,388.25,2011-10-06 10:31:00
17817.0,3,387.68,2011-12-05 14:39:00
14420.0,1,387.52,2011-09-01 18:07:00
13673.0,2,387.44,2011-11-21 12:11:00
17508.0,1,387.31,2011-03-04 08:10:00
17595.0,2,386.69,2011-11-27 16:08:00
14114.0,2,386.53,2011-03-11 09:42:00
15664.0,1,386.43,2011-10-20 10:57:00
17614.0,1,386.32,2011-10-13 16:01:00
14779.0,3,386.15,2011-03-04 12:42:00
13821.0,2,385.64,2011-07-18 09:49:00
17711.0,2,385.1,2011-11-29 11:40:00
13919.0,2,384.81,2011-10-11 14:24:00
17357.0,2,384.39,2011-11-15 16:30:00
16204.0,1,384.18,2011-11-16 13:40:00
17205.0,1,384.08,2011-10-17 12:46:00
16982.0,1,384.06,2011-10-10 12:28:00
12733.0,1,383.95,2011-04-19 16:19:00
13833.0,1,383.85,2011-07-03 13:27:00
17189.0,2,383.75,2011-08-25 19:39:00
12515.0,1,383.7,2010-12-21 15:43:00
15440.0,3,383.68,2011-10-16 12:16:00
14304.0,1,383.45,2011-05-01 11:50:00
15424.0,2,383.34,2011-03-30 13:02:00
12832.0,2,383.03,2011-11-07 13:30:00
13817.0,2,382.98,2011-11-10 17:49:00
17239.0,1,382.5,2011-01-31 09:41:00
13657.0,2,382.14,2011-11-29 12:32:00
17250.0,2,381.97,2011-12-06 12:15:00
15090.0,1,381.32,2011-02-04 14:03:00
16441.0,2,381.2,2011-10-03 17:48:00
15048.0,4,381.0,2011-10-05 14:55:00
12871.0,2,380.64,2011-09-16 15:07:00
17573.0,3,380.6,2011-11-10 13:01:00
17138.0,1,380.5,2011-03-09 11:54:00
17999.0,2,380.39,2011-11-02 15:56:00
17031.0,2,380.35,2011-11-28 10:23:00
17936.0,1,380.13,2011-12-04 13:32:00
14731.0,3,380.02,2011-10-23 15:54:00
16552.0,2,379.73,2011-04-11 10:04:00
13656.0,2,379.65,2011-06-28 10:31:00
13589.0,2,379.65,2011-11-25 12:10:00
17878.0,1,379.45,2011-10-27 11:24:00
15885.0,3,379.35,2011-09-08 10:43:00
16909.0,1,379.14,2011-09-28 16:45:00
16930.0,3,378.89,2011-11-13 16:13:00
13372.0,1,378.64,2011-09-11 12:46:00
17078.0,2,378.2,2011-11-03 19:17:00
17736.0,3,377.44,2011-11-30 15:36:00
12890.0,1,376.71999999999997,2011-11-15 17:26:00
17489.0,2,376.64,2011-10-12 08:56:00
13936.0,1,376.58,2011-06-13 08:47:00
16858.0,1,375.69000000000005,2010-12-06 09:52:00
14448.0,2,375.35,2011-11-30 13:50:00
14079.0,1,375.1,2011-08-07 12:10:00
16147.0,1,375.0,2011-07-29 09:57:00
14067.0,2,374.7,2011-10-07 10:21:00
17492.0,1,374.57,2011-04-05 15:21:00
12873.0,1,374.0,2011-03-02 14:58:00
13351.0,1,373.94,2011-10-04 12:55:00
16321.0,5,373.65000000000003,2011-09-28 14:55:00
12895.0,2,372.8,2011-10-28 13:51:00
12544.0,1,372.7,2011-11-03 16:15:00
12981.0,2,372.21999999999997,2011-11-10 12:00:00
13300.0,1,371.89,2011-06-23 13:09:00
18155.0,3,371.62,2011-09-25 13:32:00
15472.0,1,371.56,2011-08-18 15:17:00
16776.0,1,371.54,2011-10-10 13:04:00
14950.0,1,371.2,2011-11-20 13:48:00
15975.0,1,371.01,2011-09-16 13:33:00
15063.0,1,370.79999999999995,2011-05-10 13:25:00
15922.0,1,369.5,2010-12-01 13:51:00
16758.0,1,369.34000000000003,2011-10-05 14:47:00
14888.0,1,369.2,2011-05-16 14:58:00
17765.0,3,367.63,2011-07-04 12:41:00
16065.0,1,367.14,2010-12-09 13:03:00
18181.0,1,366.85,2011-11-15 15:08:00
17911.0,1,366.23,2011-11-30 14:52:00
17432.0,2,365.76,2011-11-21 17:33:00
16499.0,2,365.45,2010-12-14 13:31:00
16202.0,1,365.27,2010-12-14 10:43:00
14886.0,1,364.8,2011-04-01 08:56:00
15949.0,2,364.72,2011-11-23 09:09:00
12373.0,1,364.6,2011-02-01 13:10:00
15343.0,1,364.5,2011-09-13 13:55:00
14528.0,1,364.21999999999997,2011-11-02 17:09:00
12538.0,1,363.95,2011-11-10 17:16:00
17330.0,2,363.9,2011-11-17 08:56:00
14171.0,1,363.79,2011-09-02 16:43:00
16509.0,1,363.7,2011-02-16 09:25:00
12915.0,2,363.65,2011-07-14 11:34:00
16485.0,1,363.65,2011-09-23 15:50:00
18056.0,1,363.65,2011-02-24 14:27:00
14932.0,1,363.53,2010-12-09 11:48:00
14427.0,2,363.34000000000003,2011-10-20 14:23:00
14594.0,2,363.33,2011-12-02 13:28:00
16903.0,1,363.2,2011-11-10 15:32:00
16378.0,3,362.95,2011-04-06 15:07:00
16052.0,1,362.06,2011-10-16 15:13:00
15025.0,1,361.96,2011-11-06 15:20:00
13844.0,1,361.62,2011-11-28 13:21:00
16769.0,1,361.54,2011-03-24 13:41:00
16305.0,1,361.21999999999997,2011-07-24 12:18:00
13291.0,1,361.11,2011-07-07 10:36:00
17358.0,2,360.81,2011-02-09 16:57:00
16595.0,1,360.16,2011-10-09 13:15:00
13780.0,2,360.01,2011-12-02 13:49:00
13298.0,1,360.0,2011-12-08 13:11:00
15120.0,1,358.82,2011-07-29 09:48:00
17948.0,1,358.56000000000006,2011-07-15 12:58:00
16823.0,1,358.38,2011-04-26 15:00:00
13228.0,1,358.0,2011-09-19 14:28:00
13976.0,1,357.98,2011-05-17 09:13:00
17025.0,3,357.77,2011-10-10 09:06:00
16971.0,1,357.21,2011-11-01 15:06:00
18040.0,2,357.20000000000005,2011-11-20 14:20:00
13453.0,2,356.97999999999996,2011-06-27 09:34:00
14500.0,3,356.85,2011-09-12 16:45:00
15713.0,2,356.7,2011-07-19 13:34:00
15247.0,1,356.0,2011-08-09 12:52:00
16372.0,2,355.73,2011-11-06 13:08:00
15840.0,2,355.56,2011-10-12 09:08:00
14537.0,1,355.56,2011-10-13 10:54:00
17742.0,2,355.11,2011-08-18 15:28:00
14690.0,2,355.05,2011-10-26 15:39:00
12888.0,2,354.12,2011-05-09 16:02:00
12845.0,4,354.09,2011-03-17 13:34:00
13173.0,2,353.65,2011-12-05 15:51:00
13210.0,1,353.48,2011-09-07 08:18:00
13343.0,1,353.43,2011-06-15 12:24:00
14804.0,1,353.27,2011-12-01 11:20:00
12617.0,1,352.98,2011-11-10 14:39:00
15678.0,1,352.7,2011-10-18 09:25:00
18112.0,2,352.69,2011-11-27 14:43:00
16274.0,1,351.75,2010-12-01 15:35:00
15901.0,3,351.73,2011-11-23 12:43:00
12566.0,1,351.65,2011-09-14 14:30:00
15870.0,1,351.44,2011-11-07 10:58:00
15789.0,1,351.3,2010-12-16 14:35:00
13923.0,1,351.13,2011-10-17 12:33:00
13332.0,1,350.9,2011-11-25 13:30:00
15334.0,3,350.82,2011-07-06 11:22:00
13740.0,1,350.75,2011-04-13 10:32:00
13108.0,1,350.06,2010-12-02 10:35:00
12532.0,1,349.83000000000004,2011-11-09 13:47:00
13670.0,1,349.7,2011-09-25 15:25:00
13887.0,1,349.55,2011-05-19 17:22:00
18250.0,1,349.27,2011-02-02 13:16:00
15405.0,1,349.1,2011-06-03 14:44:00
13927.0,1,348.99,2011-09-26 12:00:00
17252.0,2,348.91,2011-08-15 09:45:00
13790.0,1,348.8,2011-12-05 15:48:00
12527.0,3,348.71000000000004,2011-09-19 11:55:00
16159.0,1,348.2,2011-03-03 12:27:00
13052.0,1,348.15000000000003,2011-05-11 14:12:00
14379.0,2,348.1,2011-10-26 16:43:00
13497.0,2,348.05,2011-03-02 09:04:00
17668.0,2,347.75,2011-12-08 13:25:00
18127.0,3,347.08,2011-11-20 14:05:00
13062.0,1,346.98,2011-06-01 15:12:00
13649.0,2,346.6,2011-03-28 11:51:00
16423.0,1,346.12,2011-11-15 09:21:00
13091.0,1,345.82,2011-11-11 15:54:00
15781.0,3,345.46,2011-11-14 14:57:00
17123.0,1,345.29999999999995,2011-07-01 10:47:00
13774.0,1,345.0,2011-09-19 12:06:00
14633.0,1,344.90000000000003,2011-03-18 17:07:00
16978.0,1,344.33,2011-09-23 12:50:00
17569.0,1,344.14,2011-01-11 14:15:00
13068.0,2,344.0,2011-11-29 15:00:00
15047.0,1,343.62,2011-03-15 10:49:00
15520.0,1,343.5,2011-12-08 10:58:00
18081.0,3,343.45,2011-11-03 16:30:00
12715.0,1,343.36,2011-08-25 15:22:00
12875.0,2,343.2300000000001,2011-07-19 15:30:00
17795.0,2,342.83,2011-06-13 12:36:00
16851.0,3,342.45,2011-12-05 13:32:00
17835.0,3,342.24,2011-12-07 11:48:00
16826.0,1,341.7,2011-10-19 14:05:00
13347.0,1,341.36,2011-09-30 13:28:00
14491.0,2,340.93,2011-06-17 15:22:00
15115.0,1,340.11,2011-11-21 14:59:00
13737.0,1,339.59999999999997,2011-05-23 16:32:00
17045.0,3,339.44,2011-08-18 17:09:00
16545.0,1,339.3,2011-06-28 10:37:00
17697.0,1,338.95,2011-04-17 15:40:00
16183.0,1,338.71000000000004,2011-10-03 14:59:00
13569.0,2,338.62,2011-11-22 13:07:00
15652.0,1,337.74,2011-09-09 14:22:00
15942.0,1,337.44,2011-07-29 09:01:00
13930.0,2,337.34,2011-10-13 09:45:00
15900.0,1,337.28,2011-11-16 12:19:00
17973.0,1,337.04,2011-10-19 10:34:00
16105.0,1,336.96,2011-04-05 10:13:00
15619.0,1,336.40000000000003,2011-11-29 08:14:00
17384.0,2,336.4,2011-11-20 15:48:00
18078.0,2,336.13,2011-05-06 14:32:00
18276.0,1,335.86,2011-10-27 10:54:00
14196.0,1,335.52,2011-08-25 10:25:00
16063.0,1,335.32,2011-03-24 14:56:00
17917.0,3,335.03,2011-10-25 13:20:00
12489.0,1,334.93,2011-01-07 13:13:00
14988.0,1,334.54,2011-05-12 12:05:00
15466.0,1,334.53,2011-09-15 14:08:00
17221.0,2,334.48,2011-12-02 13:35:00
12350.0,1,334.4,2011-02-02 16:01:00
15918.0,2,334.23,2011-06-02 11:42:00
14264.0,2,333.97,2011-07-08 10:20:00
13216.0,1,333.74,2011-03-17 12:18:00
13727.0,2,333.48,2011-11-11 09:46:00
16625.0,1,333.08,2011-03-10 12:50:00
14902.0,1,332.66,2011-11-14 10:34:00
13904.0,2,332.64,2011-11-02 13:41:00
16850.0,1,332.41,2011-01-10 11:09:00
16803.0,1,332.3,2011-10-05 14:28:00
16177.0,1,331.95,2011-10-20 12:57:00
16030.0,1,331.24,2011-02-03 11:28:00
15210.0,1,331.18,2011-04-28 16:11:00
16478.0,3,331.0,2011-11-14 15:51:00
12891.0,3,331.0,2011-06-07 12:31:00
17862.0,1,330.9,2011-01-20 12:23:00
12519.0,1,330.84,2011-10-07 09:26:00
13706.0,1,330.79,2011-02-10 09:21:00
14517.0,2,330.45,2011-11-06 14:20:00
15130.0,1,330.11,2011-06-23 10:15:00
15714.0,2,330.03000000000003,2011-11-28 11:26:00
16593.0,3,330.03,2011-10-20 12:41:00
12953.0,1,329.85,2011-11-30 09:24:00
17866.0,1,329.65,2011-07-20 11:07:00
17615.0,3,329.6,2011-08-01 14:06:00
13239.0,1,329.56,2011-03-23 10:25:00
17914.0,1,329.36,2011-12-06 11:58:00
17154.0,1,329.34,2011-09-25 13:42:00
15153.0,1,329.25,2011-11-08 17:09:00
15880.0,1,329.03000000000003,2010-12-05 13:00:00
14012.0,1,328.8,2011-03-07 12:26:00
17222.0,1,328.65,2011-10-05 13:58:00
16343.0,2,328.58,2011-11-23 17:45:00
16855.0,2,328.4,2011-11-16 12:03:00
15213.0,2,328.35,2011-01-25 12:21:00
14747.0,1,328.2,2011-04-04 14:09:00
14206.0,1,328.15999999999997,2011-04-14 16:38:00
16318.0,1,328.15,2011-11-04 13:05:00
15314.0,1,327.97,2011-05-24 14:39:00
14024.0,2,327.7,2011-08-10 11:30:00
15579.0,2,327.6,2011-10-02 12:45:00
16366.0,1,327.3,2011-11-21 08:19:00
14870.0,1,327.25,2011-03-23 10:51:00
16322.0,2,326.75,2011-12-08 15:41:00
14987.0,2,326.4,2011-11-24 09:59:00
17715.0,1,326.4,2011-05-23 12:32:00
16071.0,1,326.24,2011-10-26 11:14:00
15363.0,1,326.0,2010-12-02 12:28:00
12844.0,2,325.96000000000004,2011-11-10 13:31:00
16830.0,1,325.91,2011-11-01 11:35:00
14850.0,1,325.75,2011-02-01 11:21:00
15944.0,1,325.1,2011-03-08 10:33:00
12790.0,1,324.92,2011-05-31 14:14:00
13801.0,1,324.8,2011-10-04 10:15:00
15597.0,1,324.57,2011-11-04 13:26:00
16685.0,2,324.24,2011-10-09 13:58:00
18261.0,2,324.24,2011-10-27 15:36:00
15675.0,3,323.69,2011-09-19 13:48:00
15921.0,1,323.03000000000003,2011-06-20 11:03:00
16739.0,1,323.0,2011-06-16 09:17:00
13955.0,2,322.96,2011-07-08 17:19:00
16627.0,1,322.8,2011-09-21 14:38:00
16342.0,4,322.41,2011-09-25 14:36:00
14424.0,1,322.08,2011-11-22 11:48:00
15224.0,2,322.08,2010-12-16 15:02:00
14484.0,1,321.92,2011-10-20 14:11:00
17976.0,1,321.79,2010-12-02 13:49:00
14823.0,3,321.43,2011-06-12 13:12:00
15236.0,1,321.05,2011-02-14 10:52:00
16096.0,1,320.62,2011-03-20 13:38:00
14622.0,1,320.58000000000004,2011-06-08 12:42:00
13986.0,1,320.46,2011-11-22 15:00:00
15107.0,6,319.5,2011-02-01 14:46:00
16967.0,1,319.02,2011-06-03 14:24:00
17157.0,2,319.0,2011-12-02 09:10:00
17229.0,2,318.76,2011-09-04 13:56:00
17248.0,1,318.65,2011-08-11 13:34:00
14703.0,1,318.17,2011-11-25 09:23:00
17839.0,1,318.15,2011-10-28 17:27:00
12648.0,1,318.05,2011-07-08 11:55:00
18066.0,1,318.0,2011-09-25 15:30:00
17172.0,1,317.76,2011-09-22 09:36:00
15101.0,2,317.53,2011-12-01 10:18:00
17267.0,2,317.2,2011-08-04 17:22:00
15257.0,1,317.15,2011-03-01 12:58:00
15385.0,1,316.88,2011-10-30 15:11:00
15243.0,1,316.68,2011-09-26 14:12:00
16761.0,1,316.62,2011-09-04 11:15:00
15204.0,1,316.58,2010-12-17 13:49:00
17458.0,1,316.5,2011-11-24 13:01:00
13494.0,1,316.26000000000005,2011-02-01 11:58:00
14479.0,2,316.25,2011-03-31 09:07:00
15872.0,2,316.25,2011-11-25 11:55:00
16473.0,3,316.11,2011-06-28 09:10:00
18117.0,1,315.65,2011-11-14 12:47:00
12614.0,1,315.6,2011-03-07 10:22:00
15766.0,1,315.06,2011-10-06 17:03:00
16091.0,2,315.06,2011-07-08 08:45:00
17237.0,2,314.69,2011-11-28 15:02:00
16193.0,1,314.45,2011-04-17 11:45:00
12650.0,1,314.44,2011-12-06 16:34:00
16227.0,1,314.22,2011-04-28 13:33:00
15970.0,1,314.1,2011-02-09 12:08:00
13484.0,1,313.8,2011-04-12 16:30:00
16582.0,1,313.62,2011-08-18 17:02:00
14729.0,1,313.49,2010-12-01 12:43:00
13845.0,1,312.98,2011-10-06 08:25:00
15318.0,1,312.62,2011-12-06 11:30:00
14555.0,2,312.54,2011-10-13 16:24:00
12834.0,1,312.38,2011-03-02 09:49:00
13642.0,1,312.28,2011-05-08 12:34:00
17362.0,2,312.23,2011-04-14 14:43:00
12785.0,1,311.95,2010-12-10 13:48:00
16450.0,1,311.92,2011-07-13 11:47:00
14142.0,1,311.81,2010-12-01 16:33:00
15326.0,1,311.71,2011-01-10 11:38:00
14951.0,1,311.69,2011-09-21 15:15:00
14327.0,1,311.65,2011-06-29 13:58:00
12852.0,1,311.55,2011-02-18 08:47:00
13990.0,1,311.3,2011-05-10 15:19:00
17854.0,2,311.26,2011-06-07 16:21:00
16781.0,1,311.25,2010-12-02 14:26:00
13897.0,1,311.16,2011-10-20 14:30:00
15185.0,1,310.62,2011-09-30 14:06:00
15308.0,1,310.47,2011-03-10 13:08:00
14311.0,1,310.26,2011-04-11 10:14:00
17912.0,5,310.06,2011-02-02 14:25:00
14924.0,1,310.05,2011-04-08 09:25:00
15661.0,2,309.8,2011-01-26 13:56:00
15699.0,1,309.65,2011-11-22 08:26:00
16810.0,1,309.54,2011-05-31 15:32:00
14339.0,1,309.52,2011-04-11 11:06:00
14847.0,1,309.4,2011-07-14 10:52:00
17604.0,2,309.36,2011-05-06 13:43:00
12884.0,1,309.05,2011-09-12 13:10:00
13787.0,2,309.04,2011-09-25 12:06:00
15010.0,1,308.94,2011-11-04 12:42:00
16956.0,1,308.74,2011-11-22 08:56:00
13699.0,1,308.58000000000004,2011-07-07 16:51:00
17510.0,1,308.48,2011-11-15 10:00:00
13369.0,1,308.28000000000003,2010-12-09 11:30:00
13466.0,1,307.9,2011-06-08 16:39:00
15973.0,1,307.82000000000005,2010-12-08 11:42:00
16123.0,1,307.78,2011-10-19 09:18:00
13529.0,2,307.76,2011-09-22 09:15:00
13395.0,1,307.72,2011-06-07 15:04:00
13060.0,1,307.53,2011-03-31 11:37:00
14716.0,2,307.51,2011-10-27 17:29:00
14915.0,2,307.48,2011-09-09 13:34:00
17120.0,1,307.46,2011-04-20 15:21:00
13932.0,1,307.4,2011-02-18 12:02:00
13142.0,1,307.09,2011-11-20 16:07:00
17334.0,2,307.02,2011-02-10 14:59:00
15087.0,1,306.94,2011-03-03 10:34:00
13762.0,1,306.72,2011-05-05 09:15:00
16668.0,6,306.71999999999997,2011-11-24 17:43:00
13718.0,2,306.55,2011-04-07 13:24:00
18059.0,3,306.46,2011-11-16 16:49:00
15659.0,1,306.45,2011-10-27 09:23:00
17176.0,1,306.13,2011-05-22 12:41:00
13863.0,1,305.78,2011-04-06 10:20:00
15219.0,1,305.75,2011-06-16 16:57:00
16796.0,1,305.62,2011-09-11 14:01:00
16181.0,1,305.54,2011-09-27 13:38:00
18220.0,1,305.28000000000003,2011-04-27 09:03:00
13045.0,1,305.28000000000003,2011-09-01 15:04:00
12623.0,1,305.1,2011-03-08 13:50:00
17941.0,1,304.56,2011-08-01 08:30:00
15163.0,2,304.47,2011-11-21 13:10:00
16217.0,2,304.25,2011-04-18 13:31:00
18185.0,1,304.25,2011-04-04 13:42:00
17070.0,1,304.24,2011-08-17 17:01:00
16674.0,2,304.24,2011-10-16 11:31:00
17732.0,1,303.97,2010-12-02 09:29:00
16400.0,1,303.93,2011-09-06 12:27:00
13083.0,2,303.75,2011-12-05 15:01:00
17433.0,1,303.15999999999997,2011-09-12 14:24:00
16425.0,1,302.7,2011-02-10 14:30:00
14248.0,1,302.58,2011-01-25 14:45:00
16386.0,2,302.57,2011-11-11 12:28:00
18165.0,1,302.46000000000004,2011-06-15 13:23:00
16292.0,1,302.25,2011-08-10 12:24:00
17506.0,1,302.2,2011-09-25 11:39:00
15054.0,2,302.1,2011-11-27 15:02:00
17094.0,1,302.0,2011-01-21 13:09:00
16297.0,1,301.9,2011-03-16 08:29:00
16715.0,1,301.71999999999997,2011-09-22 18:15:00
15667.0,1,301.32,2011-10-31 10:56:00
15148.0,1,301.29,2011-11-29 08:21:00
15623.0,1,301.03,2011-07-21 17:26:00
13479.0,2,300.95,2011-05-23 10:45:00
17978.0,1,300.91999999999996,2010-12-09 14:05:00
16430.0,1,300.85,2011-10-13 14:47:00
16479.0,2,300.83,2011-11-29 13:40:00
14762.0,1,300.52,2011-03-21 08:20:00
13304.0,1,300.42,2010-12-23 14:35:00
15254.0,1,300.36,2011-08-04 15:04:00
17793.0,1,300.34,2011-11-14 14:24:00
13745.0,1,300.04,2011-06-30 16:43:00
18053.0,1,300.02,2011-09-30 09:05:00
18215.0,1,299.34000000000003,2011-09-11 16:05:00
13667.0,1,299.05,2011-07-13 15:42:00
15609.0,1,298.48,2011-06-08 13:00:00
17824.0,1,298.4,2011-10-19 14:14:00
16104.0,1,298.21,2011-10-09 10:23:00
17678.0,1,298.11,2011-03-21 11:52:00
12881.0,1,298.0,2011-03-09 11:44:00
15857.0,1,297.0,2011-11-21 12:18:00
17531.0,1,296.7,2011-06-02 19:17:00
13441.0,1,296.64,2011-09-09 09:38:00
17266.0,3,296.58,2011-12-07 14:12:00
13751.0,1,296.25,2011-02-24 15:56:00
13504.0,1,295.93,2011-10-06 13:20:00
16998.0,4,295.0,2011-07-13 09:44:00
14954.0,1,294.85,2011-11-27 14:30:00
15060.0,4,294.25,2011-12-01 13:47:00
17124.0,1,294.24,2011-06-07 14:02:00
15732.0,2,294.12,2011-05-11 14:24:00
16402.0,2,293.45,2011-03-20 12:25:00
17163.0,2,293.1,2011-11-18 08:57:00
12829.0,2,293.0,2011-01-07 11:13:00
16721.0,1,292.47,2011-03-22 16:08:00
14985.0,2,292.01,2011-05-25 14:29:00
13502.0,3,292.0,2011-11-23 10:39:00
13449.0,1,291.88,2011-11-16 08:28:00
17255.0,2,291.48,2011-10-30 12:18:00
14656.0,2,291.05,2011-06-23 13:51:00
14947.0,2,290.82,2011-09-28 15:48:00
16648.0,1,290.65999999999997,2011-10-28 08:58:00
15279.0,1,290.51,2010-12-20 10:48:00
17691.0,2,290.40000000000003,2010-12-16 17:20:00
16526.0,1,290.36,2011-06-21 12:02:00
17551.0,1,290.34,2010-12-15 14:12:00
13573.0,2,290.25,2011-10-20 14:33:00
14784.0,2,289.99,2011-11-13 13:30:00
17464.0,1,289.96000000000004,2011-07-04 13:19:00
16897.0,2,289.78,2011-02-13 15:02:00
17201.0,1,289.78,2011-10-17 11:55:00
14162.0,2,289.36,2011-06-19 11:36:00
16125.0,1,289.35,2010-12-07 15:48:00
14549.0,1,289.24,2011-02-01 13:47:00
15545.0,2,288.96999999999997,2011-10-16 13:24:00
17081.0,2,288.91,2011-11-14 12:56:00
17501.0,2,288.6,2011-05-03 09:47:00
16808.0,2,288.42,2011-09-01 19:34:00
15396.0,1,288.18,2011-08-19 10:56:00
17977.0,1,288.14,2011-11-10 13:28:00
17080.0,2,287.62,2011-11-17 12:59:00
17760.0,2,287.59,2011-11-18 10:56:00
16432.0,1,287.4,2011-10-06 13:59:00
13760.0,2,286.79,2011-10-16 16:13:00
16555.0,2,285.89,2011-11-04 14:31:00
14660.0,2,285.74,2011-09-14 11:34:00
14953.0,1,285.67,2011-11-14 14:59:00
17636.0,1,285.56,2011-11-20 14:40:00
13708.0,1,285.33,2011-03-13 13:46:00
16429.0,1,284.55,2011-08-25 13:54:00
18190.0,2,284.46000000000004,2011-05-31 14:48:00
13121.0,1,283.73,2011-03-15 16:47:00
13439.0,1,283.71,2011-03-29 14:20:00
12703.0,1,283.55,2011-09-29 17:52:00
17783.0,2,283.47,2011-09-28 16:07:00
13259.0,1,283.18,2011-10-09 10:48:00
18270.0,2,283.15,2011-11-01 13:57:00
17694.0,1,283.12,2011-07-21 12:00:00
14350.0,1,282.93,2011-03-10 14:14:00
13754.0,2,282.59999999999997,2011-07-11 11:51:00
13177.0,1,282.45,2011-10-06 09:56:00
16557.0,2,281.85,2011-11-15 14:04:00
16848.0,1,281.42,2011-10-18 08:42:00
14242.0,2,280.55,2011-04-19 11:46:00
